compound_id,compound_name,canonical_smiles,structure_key,structure_id,connectivity_group,original_dili_category,dili_label,label_source,structure_source,pubchem_cid,standardization_version,source_compound_ids,source_original_categories
LT01972,Dexpanthenol,CC(C)(CO)[C@@H](O)C(=O)NCCCO,SNPLKNRPJHDVJA-ZETCQYMHSA-N,0769a7112b651693a64f92cca34c12cf73e7de76b238450d6334090a3b3a7da7,SNPLKNRPJHDVJA,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/131204,131204,dilirank_parent_v1,"[""LT01972""]","[""vNo-DILI-concern""]"
LT01980,Pyridoxine hydrochloride,Cc1ncc(CO)c(CO)c1O,LXNHXLLTXMVWPM-UHFFFAOYSA-N,0e45dbc21f6a4276a3f1131c86dc2abc56debe32766eec7b0b485a9413382f5c,LXNHXLLTXMVWPM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6019,6019,dilirank_parent_v1,"[""LT01980""]","[""vNo-DILI-concern""]"
LT01981,Thiamine hydrochloride,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,JZRWCGZRTZMZEH-UHFFFAOYSA-N,02fb49322d7d6ab41abd3a3f68112333dbe305c02c2b849e40dab5f451f4fc1d,JZRWCGZRTZMZEH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6202,6202,dilirank_parent_v1,"[""LT01981""]","[""vNo-DILI-concern""]"
LT02004,Cromoglicate,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N,2eb70a6cd9e8927d98ae486ca40547435211401e9cf38d252c9e441552468fba,IMZMKUWMOSJXDT,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2882,2882,dilirank_parent_v1,"[""LT02004""]","[""vLess-DILI-concern""]"
LT02007,Montelukast sodium,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,UCHDWCPVSPXUMX-TZIWLTJVSA-N,6e47573a52fde3aefa28f5faf7545f79d06346a9e6be29c6fdf477cce92c0113,UCHDWCPVSPXUMX,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23663996,23663996,dilirank_parent_v1,"[""LT02007""]","[""vLess-DILI-concern""]"
LT02008,Moxifloxacin hydrochloride,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FABPRXSRWADJSP-MEDUHNTESA-N,b2a4a9cd97861cf70a8517ae4343d226dac274079b0ac6c19b2187a16985846e,FABPRXSRWADJSP,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/101526,101526,dilirank_parent_v1,"[""LT02008""]","[""vLess-DILI-concern""]"
LT02009,Vitamin C,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,4d033557bd6075b42f27e6178651a8da6f4c707b30f72465aa8ccef5a62dfb01,CIWBSHSKHKDKBQ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54670067,54670067,dilirank_parent_v1,"[""LT02009""]","[""vNo-DILI-concern""]"
LT02010,Sorbitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,FBPFZTCFMRRESA-JGWLITMVSA-N,dcba46e7c76fd21e905a858a8eec85735e4a5b4fd09ade1b5496fd3998642e05,FBPFZTCFMRRESA,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5780,5780,dilirank_parent_v1,"[""LT02010""]","[""vNo-DILI-concern""]"
LT02018,Capecitabine,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,GAGWJHPBXLXJQN-UORFTKCHSA-N,22616a31c9241ebdc94a55d15265d1ab837e2a765d1c9a18786685ff6aad02f0,GAGWJHPBXLXJQN,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60953,60953,dilirank_parent_v1,"[""LT02018""]","[""vLess-DILI-concern""]"
LT02019,Leuprolide acetate,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,GFIJNRVAKGFPGQ-LIJARHBVSA-N,eb7e6078d18f1a7dbd73a01dab3700351c4cb98834eb92e27ec73ed457da6305,GFIJNRVAKGFPGQ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/657180,657180,dilirank_parent_v1,"[""LT02019""]","[""vLess-DILI-concern""]"
LT02026,Hydroxychloroquine sulfate,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,993abef20a6c3b09a920a2313a4b73bbca07776669bafa066b522a36b0b17703,XXSMGPRMXLTPCZ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/12947,12947,dilirank_parent_v1,"[""LT02026""]","[""vLess-DILI-concern""]"
LT02033,Ximelagatran,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1,ZXIBCJHYVWYIKI-PZJWPPBQSA-N,adf2152682993b9d87a86f5edd4400d9df32500997c76c4205afbf7ff4d47bd7,ZXIBCJHYVWYIKI,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9574101,9574101,dilirank_parent_v1,"[""LT02033""]","[""vMost-DILI-concern""]"
LT02035,Duloxetine hydrochloride,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,ZEUITGRIYCTCEM-KRWDZBQOSA-N,50ed5c48cd289604dc34e8118848669697c167741b32f21a424a98cb82d4b927,ZEUITGRIYCTCEM,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60834,60834,dilirank_parent_v1,"[""LT02035""]","[""vMost-DILI-concern""]"
LT02037,Carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N,57fac41251f550bcab0d6085ac78c09030a9d8ea4e8f4e7702875b7341ecd6b2,OFZCIYFFPZCNJE,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2576,2576,dilirank_parent_v1,"[""LT02037""]","[""vNo-DILI-concern""]"
LT02041,Dicloxacillin sodium,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,YFAGHNZHGGCZAX-JKIFEVAISA-N,1f9f338cb6e504962e0e8119330bda284f2b3e82655bba73bf7259672ab3ca4c,YFAGHNZHGGCZAX,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23667628,23667628,dilirank_parent_v1,"[""LT02041""]","[""vLess-DILI-concern""]"
LT02056,Dextromethorphan polistirex,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,MKXZASYAUGDDCJ-NJAFHUGGSA-N,d991f2ef562779d001dd2b9781b1bab6821a5566b461622c7abc68251e972928,MKXZASYAUGDDCJ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5464025,5464025,dilirank_parent_v1,"[""LT02056""]","[""vNo-DILI-concern""]"
LT02061,Paromomycin sulfate,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,UOZODPSAJZTQNH-LSWIJEOBSA-N,b5cc2a6e93d859f0b9b52601b96cd2da23f64a61e35f1148af6cad2edb107521,UOZODPSAJZTQNH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/441375,441375,dilirank_parent_v1,"[""LT02061""]","[""vNo-DILI-concern""]"
LT02063,Telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,RMMXLENWKUUMAY-UHFFFAOYSA-N,3935f6f2264efd0e7b65a0630a5543d04dc76cd651e5c36eaa8a494fd75c75e2,RMMXLENWKUUMAY,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/65999,65999,dilirank_parent_v1,"[""LT02063""]","[""vLess-DILI-concern""]"
LT02070,Amiloride hydrochloride,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,c0a3b38dad198b623c9cb57c73fbce3ad3c1891675007deba471f2a9ebbfcb0d,XSDQTOBWRPYKKA,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/68540,68540,dilirank_parent_v1,"[""LT02070""]","[""vLess-DILI-concern""]"
LT02072,Methysergide maleate,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,KPJZHOPZRAFDTN-ZRGWGRIASA-N,832ee5f6d2207497a11c2f2d98eb1ab162f8cc75fa7ee7e280bdcfa2e74c9cc4,KPJZHOPZRAFDTN,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281073,5281073,dilirank_parent_v1,"[""LT02072""]","[""vNo-DILI-concern""]"
LT02074,Methylergonovine maleate,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,UNBRKDKAWYKMIV-QWQRMKEZSA-N,68e0979906d1273ed4d1c17b8175035dee7f251c5a1a8310ddd7021ca3ce95be,UNBRKDKAWYKMIV,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281072,5281072,dilirank_parent_v1,"[""LT02074""]","[""vNo-DILI-concern""]"
LT02076,Brompheniramine maleate,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-UHFFFAOYSA-N,ae554bb1860c8eec0645722b07a46b876275204677629c92f677d8387807ccd1,ZDIGNSYAACHWNL,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281067,5281067,dilirank_parent_v1,"[""LT02076""]","[""vNo-DILI-concern""]"
LT02077,Arginine hydrochloride,NC(N)=NCCC[C@H](N)C(=O)O,ODKSFYDXXFIFQN-BYPYZUCNSA-N,e63ad547ce05de56ef849cbca3f717e3f8fea7c31929641617b4bc1c34780a09,ODKSFYDXXFIFQN,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/66250,66250,dilirank_parent_v1,"[""LT02077""]","[""vNo-DILI-concern""]"
LT02081,Pyridostigmine bromide,CN(C)C(=O)Oc1ccc[n+](C)c1,RVOLLAQWKVFTGE-UHFFFAOYSA-N,2f9837a0d2fdf839b460271b8725a7a497893367993ce6827945d31d708baf9d,RVOLLAQWKVFTGE,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/7550,7550,dilirank_parent_v1,"[""LT02081""]","[""vLess-DILI-concern""]"
LT02082,Phenoxybenzamine hydrochloride,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW-UHFFFAOYSA-N,67555ed6a67e094afe7585474f5ee7182d67913a5635a6294fae2fb97ffdbb7c,QZVCTJOXCFMACW,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5284441,5284441,dilirank_parent_v1,"[""LT02082""]","[""vNo-DILI-concern""]"
LT02084,Oxybutynin chloride,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,XIQVNETUBQGFHX-UHFFFAOYSA-N,1cbaf0525b189e1691dd305fe34bc489cad34e49ab0740fa3fccbcc3961d6723,XIQVNETUBQGFHX,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/91505,91505,dilirank_parent_v1,"[""LT02084""]","[""vLess-DILI-concern""]"
LT02085,Orphenadrine hydrochloride,Cc1ccccc1C(OCCN(C)C)c1ccccc1,QVYRGXJJSLMXQH-UHFFFAOYSA-N,5ae8fa972541d625e99e535f7e0a8c743f2ddc1f14bfff90e2b1b9e727fef003,QVYRGXJJSLMXQH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9568,9568,dilirank_parent_v1,"[""LT02085""]","[""vNo-DILI-concern""]"
LT02086,Metaproterenol sulfate,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,3fb7c764d4813139e54eb40c4456d6a2fc91be06065757db7744025b582f0ae3,LMOINURANNBYCM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/441333,441333,dilirank_parent_v1,"[""LT02086""]","[""vNo-DILI-concern""]"
LT02087,Loperamide hydrochloride,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,67aeea62e54eca53b58690677d309060cdeaa37838664eb1c60d1d2a7a241129,RDOIQAHITMMDAJ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/71420,71420,dilirank_parent_v1,"[""LT02087""]","[""vNo-DILI-concern""]"
LT02089,Isoxsuprine hydrochloride,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,629bdb33095abd23906cc315198914fc1dad2da61d7153a30f00dbd04583d574,BMUKKTUHUDJSNZ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11368,11368,dilirank_parent_v1,"[""LT02089""]","[""vNo-DILI-concern""]"
LT02092,Glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,GWOFUCIGLDBNKM-UHFFFAOYSA-N,fc7ef4cfa6877dd8de647ad7d5326ff24967d94bf89d2ad01aec2e593c98d9f1,GWOFUCIGLDBNKM,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3474,3474,dilirank_parent_v1,"[""LT02092""]","[""vMost-DILI-concern""]"
LT02093,Edrophonium chloride,CC[N+](C)(C)c1cccc(O)c1,VWLHWLSRQJQWRG-UHFFFAOYSA-O,807d016809bbcad25e609e113f954ecef7ea95ca3a17c744293878fb12099431,VWLHWLSRQJQWRG,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/8307,8307,dilirank_parent_v1,"[""LT02093""]","[""vNo-DILI-concern""]"
LT02096,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C,OIPILFWXSMYKGL-UHFFFAOYSA-N,e88cc87ce869894cfd0f17b799d9557973114d43169a4c858dc76e6985cde493,OIPILFWXSMYKGL,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6060,6060,dilirank_parent_v1,"[""LT02096""]","[""vNo-DILI-concern""]"
LT02100,Amphetamine sulfate,CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,9cce9a38d2ccc9fc00ce75663f5f0cd04094dc251b9486cfa69258036ead32b3,KWTSXDURSIMDCE,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6055,6055,dilirank_parent_v1,"[""LT02100""]","[""vLess-DILI-concern""]"
LT02110,Mepazine,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-UHFFFAOYSA-N,e3faf7e510e955e7f4d55711386f8ef2c1ecf6b2b5fe7239346a5b89aaf3df09,CBHCDHNUZWWAPP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6075,6075,dilirank_parent_v1,"[""LT02110""]","[""vMost-DILI-concern""]"
LT02121,Nandrolone phenpropionate,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,UBWXUGDQUBIEIZ-QNTYDACNSA-N,2bf1de81941ac9a07d517ecfea52de7f853bf0aba3fb503ef59116dc70c44aa3,UBWXUGDQUBIEIZ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/229455,229455,dilirank_parent_v1,"[""LT02121""]","[""vMost-DILI-concern""]"
LT02164,Nifurtimox,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,ARFHIAQFJWUCFH-IZZDOVSWSA-N,bf56823ef09613bd31a6e9d1b54f7264c6789e1b855bdf0994e91ca0cc3e0285,ARFHIAQFJWUCFH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6842999,6842999,dilirank_parent_v1,"[""LT02164""]","[""vNo-DILI-concern""]"
LT02189,Betaine,C[N+](C)(C)CC(=O)[O-],KWIUHFFTVRNATP-UHFFFAOYSA-N,3f692a53c37544d22d7401dafaac0b2add0dcec96359e8f19390b497ca8ffe97,KWIUHFFTVRNATP,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/247,247,dilirank_parent_v1,"[""LT02189""]","[""vNo-DILI-concern""]"
LT02190,Bisacodyl,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,KHOITXIGCFIULA-UHFFFAOYSA-N,9bbd24af15fe220e8e5f8611fc42e2ac91d31dc7fd72a1135bd4585dc3e8e3c9,KHOITXIGCFIULA,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2391,2391,dilirank_parent_v1,"[""LT02190""]","[""vNo-DILI-concern""]"
LT02192,Leucovorin calcium,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,VVIAGPKUTFNRDU-ABLWVSNPSA-N,dfd33e18840aa1285257baf68a376cae012f2b0bd870b522a37743826fa473a0,VVIAGPKUTFNRDU,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/135403647,135403647,dilirank_parent_v1,"[""LT02192""]","[""vNo-DILI-concern""]"
LT02204,Lapatinib ditosylate,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,b09356e3697106c38bb7d36cf0fe8ca848e2b1cb4f9195f062c0423659c3898f,BCFGMOOMADDAQU,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11557040,11557040,dilirank_parent_v1,"[""LT02204""]","[""vMost-DILI-concern""]"
LT02210,Oseltamivir phosphate,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,895df97977ba3e5a5fad7c79f451c7353555ef58639bd1753dfafe3125f216e7,VSZGPKBBMSAYNT,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/78000,78000,dilirank_parent_v1,"[""LT02210""]","[""vLess-DILI-concern""]"
LT02213,Alaproclate,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,FZSPJBYOKQPKCD-UHFFFAOYSA-N,f329a7f69bf2f630163c2a2f0ef98fdb698c8f5f4442796442cee3b2812156e3,FZSPJBYOKQPKCD,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2081,2081,dilirank_parent_v1,"[""LT02213""]","[""vMost-DILI-concern""]"
LT02216,Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,ba79d44250b817a0a8d51f0476bb601c0a60fba0b07156317ab0d57905aa3974,AHLBNYSZXLDEJQ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3034010,3034010,dilirank_parent_v1,"[""LT02216""]","[""vMost-DILI-concern""]"
LT02217,Apomorphine hydrochloride,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-CYBMUJFWSA-N,05822f4b5bc4384563c2dfcd374ac93b03ea59aab6a03399e230360bc419f478,VMWNQDUVQKEIOC,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/107882,107882,dilirank_parent_v1,"[""LT02217""]","[""vNo-DILI-concern""]"
LT02218,Dihydroergotamine mesylate,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,LUZRJRNZXALNLM-JGRZULCMSA-N,7d62d08ec3a3ec50b43ca03cb3f65aa0105be8598e189ac9653519b00d0ddff1,LUZRJRNZXALNLM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/71171,71171,dilirank_parent_v1,"[""LT02218""]","[""vNo-DILI-concern""]"
LT02219,Procyclidine hydrochloride,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,WYDUSKDSKCASEF-UHFFFAOYSA-N,985bdb75e1ea84a05b964634fbd73bae3078b60f471e3d8147d1b49643d5a9b0,WYDUSKDSKCASEF,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/207841,207841,dilirank_parent_v1,"[""LT02219""]","[""vNo-DILI-concern""]"
LT02222,Clemastine fumarate,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,YNNUSGIPVFPVBX-NHCUHLMSSA-N,8b11d69f09278ce76d7a48efd10e3135fb72480317809adae5cf555af2e0912d,YNNUSGIPVFPVBX,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281069,5281069,dilirank_parent_v1,"[""LT02222""]","[""vNo-DILI-concern""]"
LT02224,Tenofovir disoproxil fumarate,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,JFVZFKDSXNQEJW-CQSZACIVSA-N,debaf91b0d2767863b7f0c602b6814cce9bb3cb60330fe2d149c15e519fba6d9,JFVZFKDSXNQEJW,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6398764,6398764,dilirank_parent_v1,"[""LT02224""]","[""vLess-DILI-concern""]"
LT02229,Angiotensin ii acetate,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CZGUSIXMZVURDU-JZXHSEFVSA-N,00fd78e5f574536be88d0a16fedb5e15d1cbe8467dd9911055c0bfa3fefa9f49,CZGUSIXMZVURDU,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/172197,172197,dilirank_parent_v1,"[""LT02229""]","[""vNo-DILI-concern""]"
LT02269,Norethindrone acetate,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,IMONTRJLAWHYGT-ZCPXKWAGSA-N,2def41aa69c4477e58b28b575a0793ea2ad58ce138ac988a15d9449fef5921fe,IMONTRJLAWHYGT,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5832,5832,dilirank_parent_v1,"[""LT02269""]","[""vNo-DILI-concern""]"
LT02331,Argipressin,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,KBZOIRJILGZLEJ-LGYYRGKSSA-N,bcb6b67ca54670ffbd67da1c7a728e5d39cd26a1914c1c71da76ea8e406d1d17,KBZOIRJILGZLEJ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/644077,644077,dilirank_parent_v1,"[""LT02331""]","[""vNo-DILI-concern""]"
LT02337,Sodium bicarbonate,O=C(O)O,BVKZGUZCCUSVTD-UHFFFAOYSA-N,490c6a976498a0fc127a55fbecf07ad46c96a6ea3e420391b0d0b3941e6e8b29,BVKZGUZCCUSVTD,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/516892,516892,dilirank_parent_v1,"[""LT02337""]","[""vNo-DILI-concern""]"
